baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Barthea00535	129.351738075352	-1.49708131874392	0.435139854707678	-3.44046012459522	0.000580726001615133	0.00765304438853863
Barthea00536	249.394440295146	-2.90500990276502	0.430921671644766	-6.74138734233769	1.56881353594081e-11	1.58074590822165e-09
Barthea00542	185.147937268584	-3.57150973500607	0.945698796048488	-3.77658272372692	0.000158994768725961	0.00268055271234858
Barthea00549	283.54619353228	-1.48436219462112	0.417095205373562	-3.55880905725513	0.000372540238713064	0.0053835795226042
Barthea00550	86.4695479900435	-2.33039069116445	0.719436393088622	-3.23918933425069	0.00119869972544662	0.0135705974801543
Barthea00579	13.9054183257214	-2.83791356039334	0.858211836850579	-3.30677513235865	0.000943766192708493	0.0112453179051568
Barthea00583	65.4621171505122	-2.23833642178675	0.442171014782946	-5.06215094828302	4.14552585902723e-07	1.62306174742243e-05
Barthea00593	982.651540583218	2.32492981218868	0.513563338620906	4.52705564698585	5.98111940847825e-06	0.000170068353060917
Barthea00599	1311.08525077367	1.10954358889857	0.301385646154637	3.68147455943962	0.00023188893096852	0.00366854825989939
Barthea00611	386.817658772116	1.23548646190108	0.401065247384099	3.08051238535225	0.00206644760080579	0.0207905416609955
Barthea00612	969.911883666838	-0.906334820533501	0.325347864534441	-2.78574080032899	0.00534055570514455	0.0426116021458068
Barthea00633	88.2310513263779	-3.19752272508858	1.17726882154434	-2.71605147997896	0.00660656443306362	0.0499697184421444
Barthea00649	140.629973764764	-1.13095496056377	0.326672126735881	-3.4620491557217	0.000536079235305515	0.00718655657017894
Barthea00650	129.19389967825	-1.16584676462295	0.334921924276754	-3.48095087277591	0.000499637123428869	0.00680863133333468
Barthea00665	177.588317243555	2.68210725678642	0.448141400823941	5.98495754209536	2.16446314982186e-09	1.4898659892428e-07
Barthea00686	512.876912874466	1.7456526676903	0.517390684873948	3.37395457383542	0.000740965942220524	0.00926608755661413
Barthea00727	119.898491111775	-1.75304736131966	0.513798078053962	-3.41193833958939	0.000645027020395722	0.00830274506501725
Barthea00728	148.109910552568	-1.76585306130631	0.630533428225201	-2.80057009233715	0.00510124278410573	0.0411572912723227
Barthea00733	37.1943648194755	2.8560624742963	0.59095766591454	4.83293920872722	1.34531877948614e-06	4.62617917320319e-05
Barthea00734	11.7472495208272	2.81010940109014	0.838897497886319	3.34976490950382	0.000808801741368529	0.00992698492101926
Barthea00735	18.6389415530041	3.77540059909764	0.952665623693579	3.96298607318278	7.40181011545301e-05	0.00141374336357315
Barthea00736	20.4083346816278	3.13418792408979	0.770388878344507	4.06831927639567	4.73534676141189e-05	0.000982195512807225
Barthea00738	307.135919858754	-0.921117347761368	0.263687454183631	-3.49321643160128	0.000477239543362262	0.00656549668013354
Barthea00741	30.5702465326299	-4.49515841495171	1.15405389458779	-3.89510267764168	9.81571403504274e-05	0.00180356491853525
Barthea00751	40.3069116027586	-2.95459300460405	1.06360527468357	-2.77790367811317	0.00547108339522088	0.0433109570109521
Barthea00771	16.5587326476036	2.65909674318334	0.723001318737987	3.67785877323827	0.000235200117800983	0.00371221123427684
Barthea00772	21.2944304852821	2.56557395070187	0.692841138769826	3.70297577198891	0.00021308523888756	0.00343016297898481
Barthea00779	108.80547169056	-1.73075373368493	0.47267992573579	-3.66157655413603	0.000250667933007851	0.00391051653790819
Barthea00786	11.3075236921853	6.98030368886357	1.91349066636891	3.64794237648913	0.000264348905032166	0.00407983862025388
Barthea00790	47.1381379664712	-2.85163695774973	0.857848590576503	-3.32417280750364	0.000886812262248814	0.0106896328926502
Barthea00806	161.324185361583	-1.24312401468396	0.369416745737667	-3.3650992517993	0.000765161295113337	0.0095039477802196
Barthea00817	178.080360000168	-4.19364425817208	0.635227350092239	-6.6018005326174	4.06193812570429e-11	3.83464041983836e-09
Barthea00864	77.9685843918671	-2.25735761464497	0.617920923740602	-3.65314966352003	0.000259043141292609	0.00401944628415048
Barthea00877	28.5513659539841	2.17832334656964	0.566367082960542	3.84613338611242	0.000119996455330813	0.00212465240036875
Barthea00878	140.940183158284	-3.63637627443972	0.586577069900796	-6.19931541997494	5.67092803933644e-10	4.39796252263702e-08
Barthea00904	1135.28384242456	-3.78233603712509	0.860279745098988	-4.39663500003697	1.09941991693834e-05	0.000286778965422168
Barthea00907	144.989902752898	2.91028340813694	0.466583449061655	6.23743386952497	4.44807045114835e-10	3.51710932639235e-08
Barthea00908	2869.95417259856	-1.40638588951384	0.420297591569558	-3.34616690108034	0.000819370602600331	0.0100232119885154
Barthea00939	514.583536705152	-0.882569457503565	0.272653404631931	-3.23696474172032	0.00120808336966171	0.013653876517813
Barthea00944	31.503641949451	-3.45259258731065	0.920710771036564	-3.74992092622487	0.000176890340813243	0.00292082313876547
Barthea00949	341.560154623189	1.52318022750781	0.298322278157044	5.10582125115701	3.29360920980779e-07	1.3270915313025e-05
Barthea00950	44.5618819251665	2.08298012068753	0.601595427817396	3.462426781142	0.000535327547662518	0.00718124487493494
Barthea00951	175.507403284757	2.45330858558625	0.359639488587099	6.82157733908604	9.00462694058012e-12	9.52439663701937e-10
Barthea00952	482.11654842692	-1.07920480164161	0.26855325969402	-4.01858760854817	5.85480400438152e-05	0.00116706144941803
Barthea00954	532.221249291743	-1.04845794334798	0.316399605947291	-3.31371444098018	0.000920654797868805	0.0110219428467819
Barthea00964	709.828790631829	-0.832531056878551	0.29559072303653	-2.81649927415233	0.00485501526724933	0.0397184502938239
Barthea00966	13.9666654322159	4.35824996353383	1.25763127073442	3.46544338149985	0.000529357974302608	0.00712244720336226
Barthea00973	405.847482729651	-1.08423911941408	0.35481085310683	-3.05582286990423	0.00224443806723	0.0220971052890907
Barthea00992	449.590183937616	0.869410282860009	0.299433469413634	2.90351738088108	0.00368996488385707	0.0323904043302726
Barthea01036	562.203677125067	1.18393651523197	0.311134082832702	3.8052292582442	0.000141672906529801	0.00244339904998427
Barthea01057	342.252064360683	-1.1638151145634	0.353338017744331	-3.29377269390103	0.00098852403017881	0.011680192003894
Barthea01062	438.773601259931	-0.856664845033885	0.292518412718601	-2.92858434815174	0.00340509430374779	0.0305740480555303
Barthea01070	195.494349951576	-1.4636334334296	0.3058196099952	-4.78593715246896	1.70191311298532e-06	5.68312391158445e-05
Barthea01079	47.6030616073657	2.44160794284451	0.57082144077385	4.27735850204659	1.89124095293805e-05	0.000456757864336292
Barthea01116	180.832487719194	-1.76336709291164	0.451285900229642	-3.90742784566133	9.32838859866226e-05	0.00172500476580755
Barthea01118	412.892393904938	-2.60534108244042	0.371901994610913	-7.00545068376454	2.46192043461467e-12	2.90011356153369e-10
Barthea01120	4.5978810088013	5.68291842039443	1.79413718885422	3.16749379907993	0.00153758989140717	0.0165141731957221
Barthea01121	1164.15291845196	-2.55984957716275	0.421293419858968	-6.07616795443824	1.23088489948801e-09	9.02611694443071e-08
Barthea01122	75.8178603493739	-2.09666411046354	0.533697552409051	-3.92856234959188	8.54551962414347e-05	0.00159704773549268
Barthea01126	139.379382229656	-1.94197144904244	0.589088207957448	-3.29657158776928	0.000978726682369662	0.0115833191567505
Barthea01127	293.353915995842	-1.7267264935385	0.460071539477796	-3.75316955162761	0.000174612664438445	0.00289054240023471
Barthea01143	18.0078611037289	5.15300621783618	1.03049211288716	5.00052950759504	5.71730767663596e-07	2.15291534645364e-05
Barthea01144	29.907525132556	2.73625733665675	0.700011978640431	3.90887216240376	9.27280136896954e-05	0.00171551071114109
Barthea01145	39.6767125121179	8.788101601198	1.28189633564853	6.85554779806122	7.10397635066879e-12	7.67476375531478e-10
Barthea01146	203.834576225053	6.81405818900061	0.576549962368535	11.8186777100941	3.12565462854622e-32	6.3146037633205e-29
Barthea01148	1159.5145042571	2.39525979985917	0.374215580877133	6.40074845158734	1.54617127636707e-10	1.32921383875769e-08
Barthea01151	177.763385482541	-1.40877389881096	0.301808665619899	-4.66777153637194	3.04484200100659e-06	9.49162567688897e-05
Barthea01152	81.0066273049406	-1.69024155200033	0.419025304714076	-4.03374577378728	5.4894707520336e-05	0.00110670090904473
Barthea01160	85.6154066807091	-3.07058920024737	0.616463649835597	-4.98097365686729	6.32651525125876e-07	2.34516374979e-05
Barthea01163	51.2707045918848	7.30149552023454	1.11087424107894	6.57274716636057	4.93952951536822e-11	4.56708672925521e-09
Barthea01180	190.773726311087	-0.922885406055512	0.281645301438382	-3.27676478656762	0.00105003804184332	0.0123008942570955
Barthea01188	48.1303005260673	-3.28599376602929	0.699029309845173	-4.70079540263784	2.59150067466787e-06	8.22541906991007e-05
Barthea01216	331.588205633246	-2.20052070197144	0.709697732657286	-3.10064496575485	0.00193099666378083	0.0197163199149704
Barthea01222	2669.87585077887	-0.898323292930846	0.280534343800315	-3.20218651578102	0.00136388657973331	0.0150116690967377
Barthea01251	529.611588816228	-1.3644683464363	0.478028294428484	-2.85436733000839	0.00431226387461178	0.0365474754547595
Barthea01253	99.2623174186785	2.19118067012551	0.540185650690063	4.05634741931107	4.98460992677812e-05	0.00102547435891787
Barthea01256	137.661306026362	-2.93916225400189	0.876511108121627	-3.35325157521454	0.000798680753687875	0.00982963626340499
Barthea01275	910.614211273479	-1.8890462500153	0.618886150413504	-3.05233240193394	0.00227070494819353	0.0222959498011566
Barthea01283	224.560004007162	3.36576728124754	0.796925831968809	4.22343855127947	2.40602992179187e-05	0.000559353503970084
Barthea01289	35.6253524411649	-2.69868576021155	0.793348170332126	-3.40164112193234	0.000669825352021621	0.0085619403190236
Barthea01302	3794.93741029116	-1.15771153302662	0.383512829316744	-3.01870353356669	0.00253858817127466	0.0242371585681362
Barthea01314	48.1381870450639	1.7219876688421	0.511050030869122	3.36950898117271	0.000753022371494253	0.00938201323472874
Barthea01320	97.6103825301643	3.80884521597378	0.463632107361864	8.2152317656486	2.11754876874324e-16	4.88911760006117e-14
Barthea01322	34.5365938267476	2.60876935572506	0.7075052036402	3.68727939003506	0.000226664451512368	0.00359999102333224
Barthea01324	862.700895643711	1.18292593571173	0.373415300873572	3.16785609198226	0.00153567515603998	0.0165021697956164
Barthea01348	280.55693428359	1.07932417027925	0.279201265829418	3.86575672238779	0.000110745287644025	0.00198697306716556
Barthea01355	46.4201560596771	3.1159738153811	0.556645481521649	5.59777078736588	2.17125555180606e-08	1.19197799688483e-06
Barthea01357	13.0499434156073	2.98926080683618	0.809144123452427	3.69434902904776	0.000220450823996319	0.00352207020307286
Barthea01389	91.1885717229558	-1.29209067449964	0.472051552596886	-2.73718128325496	0.00619681341809468	0.0476283519418139
Barthea01391	1536.75136803139	1.27007632447636	0.363575188365977	3.49329757672542	0.000477094536525913	0.00656549668013354
Barthea01414	18.9856438619397	4.24971677381648	0.963207024487341	4.41204919168686	1.02396840560377e-05	0.000270945929459204
Barthea01415	246.25113118805	1.80366421505384	0.286635737325774	6.29253083331999	3.12331262353145e-10	2.5290069449657e-08
Barthea01463	244.668970392152	1.92555584202955	0.349585963511711	5.50810399447014	3.62719118618488e-08	1.87893153689487e-06
Barthea01470	228.003980348414	1.21435041991973	0.278871301576794	4.35451913859028	1.33359329847239e-05	0.000341036944460613
Barthea01483	92.9257149242841	-1.32969638547632	0.361793086425477	-3.67529517662635	0.000237574576337134	0.00374383804871369
Barthea01485	41.9409364094348	-3.97335584262636	0.581651890911866	-6.83115778476584	8.42320239073938e-12	8.97993384163125e-10
Barthea01486	86.3428575137356	-1.67736358631325	0.571636374394537	-2.93431919564229	0.00334280244469507	0.0301621109374507
Barthea01522	59.6625795010842	-2.36922682466831	0.645338323132394	-3.67129417197536	0.00024132538278429	0.00379237208850445
Barthea01523	52.4429057327536	3.05742934239782	0.925806366513064	3.30245011590626	0.000958441338568356	0.0113899477308395
Barthea01525	353.994010994924	1.56286703390675	0.5076327664158	3.07873552950798	0.0020788113483523	0.0208869510988536
Barthea01554	2144.21933660631	0.884598142855081	0.279248382857913	3.16778250889704	0.00153606386836563	0.0165021697956164
Barthea01569	55.7087911349205	-1.95289358188173	0.702898583911403	-2.77834331521129	0.00546368566497443	0.0432778316591436
Barthea01583	330.747103485817	1.38036522358308	0.415309449330674	3.32370290588793	0.000888307747365115	0.0106980848084314
Barthea01606	104.026078921172	3.75628520587066	0.86650140106647	4.33500188372172	1.45758874206252e-05	0.000366255429869628
Barthea01616	437.379934804136	2.18120135942306	0.74420092771897	2.93093071800998	0.00337948142099958	0.0304027861866523
Barthea01629	111.678298924006	2.21305062354279	0.470035948610929	4.70825823021175	2.49842467734702e-06	7.96126570096264e-05
Barthea01634	539.252975614223	-1.61761497953777	0.378956191982427	-4.26860680406241	1.96697641826671e-05	0.000471665769614638
Barthea01664	111.922285516244	-3.79704588560714	0.479723952920401	-7.91506419992576	2.47125539322644e-15	4.75481305539592e-13
Barthea01669	48.3727906192026	1.97544784641665	0.64324950369892	3.07104449371061	0.00213311361350519	0.0212863560270875
Barthea01688	14.5843999975167	-2.89677266928048	0.828669236081952	-3.49569230176417	0.000472833605943597	0.0065204238389594
Barthea01689	433.352786104861	0.832871791154234	0.287642918717362	2.89550597966438	0.00378547817596357	0.0330136511331336
Barthea01703	13.2064829733424	6.22361959635177	1.47212762246716	4.22763590694773	2.36159530726642e-05	0.000550607376746104
Barthea01714	14321.8618795665	-3.89683127771702	0.610578411533647	-6.38219629798077	1.74565992234175e-10	1.48179388996257e-08
Barthea01720	950.339982513714	-1.76204672233284	0.538781807923698	-3.27042727950157	0.0010738514830256	0.0125040256978817
Barthea01726	8.16496350086987	6.50933240355414	1.54744140312313	4.20651301588329	2.5934115352415e-05	0.000595717982270795
Barthea01748	897.358086865057	-2.02300629470945	0.356819421441277	-5.66955208474375	1.43171322400104e-08	8.11337627149535e-07
Barthea01749	107.864023793183	-1.24988397696041	0.324901540598593	-3.84696229712436	0.000119591364231706	0.00211840818578784
Barthea01751	31.8550531366955	-2.11003547722397	0.709669819630616	-2.97326364861091	0.00294651236184584	0.027324726183241
Barthea01752	500.800255104599	-1.11532218370935	0.367684522835023	-3.03336723316415	0.00241841101472646	0.0233379262120905
Barthea01758	12.6968477734224	-3.83700535455842	1.00380705920605	-3.82245304948668	0.000132130642125866	0.00231177360423884
Barthea01759	41.1594029575088	-3.24110054242684	0.6498980919259	-4.98709041108615	6.12953855951787e-07	2.28051570439521e-05
Barthea01760	84.035620060564	-1.16567370015958	0.39515580680593	-2.94990907404802	0.00317867461920786	0.0290247114099646
Barthea01762	26.7069487614449	-2.93762346473687	0.830268169307684	-3.53816221472924	0.00040292244315813	0.00571832852680164
Barthea01764	57.4355547873266	-3.1118201309593	0.836150238152599	-3.7216040718168	0.000197961246160264	0.00322135487358255
Barthea01766	195.149538788434	-4.21257178091728	0.45255044957412	-9.30851308374921	1.29634371238403e-20	5.19517638388609e-18
Barthea01767	295.457563053681	-1.77849158473356	0.343729322214347	-5.17410494186617	2.29006093153491e-07	9.66874732901443e-06
Barthea01769	1636.0857699444	-0.98508029490784	0.351526754693989	-2.80229109663466	0.00507410665281301	0.0410120582730365
Barthea01772	251.949991385729	-1.28772256103353	0.296700388421251	-4.34014450700766	1.42389047389319e-05	0.000359801717308657
Barthea01776	410.679568973884	-3.71442540310765	0.87066544301225	-4.26619137456153	1.98838234686337e-05	0.000475829971433901
Barthea01801	321.182969200247	2.76127505269754	0.384973620303002	7.17263445356129	7.35681023356194e-13	9.61980315492137e-11
Barthea01802	131.242935751969	2.54581785641533	0.374053815741488	6.80602028178417	1.00335573338477e-11	1.04592049749788e-09
Barthea01814	386.349852784276	1.71487529434902	0.413206449599622	4.15016584569447	3.32234463516983e-05	0.000736230895306017
Barthea01832	338.993473945182	-0.995775455178012	0.298148195027269	-3.33986746116956	0.000838183817463715	0.010210074508478
Barthea01843	72.5353127949093	5.21028533503362	0.69942737922584	7.44935856071379	9.37951349263942e-14	1.39830937867182e-11
Barthea01856	1062.34340075719	1.31113172692194	0.237325351427299	5.52461723552358	3.30204688761345e-08	1.73524684548316e-06
Barthea01868	381.837429845605	1.32834363089435	0.387741723362416	3.42584651291904	0.000612886612861137	0.00797285370014625
Barthea01883	848.395912789129	0.993515705579945	0.363248530520206	2.7350852711149	0.00623641183011238	0.0478672244436413
Barthea01893	71.1233048360057	4.7244029513072	0.894432253891722	5.28201317735476	1.27772005744392e-07	5.75543800680286e-06
Barthea01894	271.676653971963	1.10763545550928	0.355316252171134	3.11732280395608	0.00182501620331649	0.0188737598400315
Barthea01923	33.8166335155856	-1.50762799444097	0.495656608600767	-3.04167838838464	0.00235263114862642	0.0229046997697189
Barthea01924	57.1518662978487	-1.39926137400821	0.441290454975851	-3.17083988160311	0.00151998900649615	0.0163625330745309
Barthea01929	25.226054051136	-7.10184492637661	1.58480637541896	-4.4812066865261	7.42221875204517e-06	0.000205971668046968
Barthea01951	180.897672656513	1.47255471693097	0.472698291596751	3.11521057534765	0.00183813636501203	0.0189657558294972
Barthea01954	86.7857115645638	2.0208944851872	0.398430635807244	5.07213628563664	3.93374493868813e-07	1.5491516983206e-05
Barthea01955	1024.12694741098	0.841311708112497	0.261847520412182	3.21298329191036	0.00131363931226887	0.0145937851009688
Barthea01968	281.905527086209	3.25278085276112	0.685254688767587	4.74682027876549	2.06639405804628e-06	6.73327838027098e-05
Barthea01973	136.615545722438	1.60505081707718	0.389409700526452	4.12175355392347	3.75999323957182e-05	0.000814161451473201
Barthea01981	1062.16285292075	-2.61130598658552	0.409815060285202	-6.37191318632418	1.86684557048621e-10	1.57508962621898e-08
Barthea01983	36.0457318964031	2.29616148255587	0.616192631432375	3.72636958870851	0.000194257506031208	0.00317002202390589
Barthea01986	90.7931491612626	4.42725985719388	0.514767277127626	8.60050755731358	7.93643220545544e-18	2.22688571709324e-15
Barthea01991	557.594601933848	-0.764496361806919	0.251867660713758	-3.03530973226354	0.00240288781684697	0.0232436395115399
Barthea01995	132.222618718485	2.41173168054464	0.682001743096775	3.5362544230366	0.000405843632136725	0.00575574305246906
Barthea01996	4.48928534692484	5.64683798729132	1.86803018166641	3.02288370001279	0.00250378446546691	0.0239728462860641
Barthea02000	1541.72382014364	4.25774580438755	0.50880207672816	8.36817693781222	5.851648216386e-17	1.46854562846631e-14
Barthea02005	348.887911283327	0.863212894986434	0.288387893951721	2.99323554521655	0.00276036618720484	0.0259498826882298
Barthea02012	15.4792247723276	-3.01444013034801	1.10872048336989	-2.71884589088299	0.00655101220406566	0.0496517816742212
Barthea02020	204.566980696554	-2.62482375971256	0.645592181901594	-4.06576137892675	4.78759026006719e-05	0.000990489423748156
Barthea02021	262.097994126249	-2.96183581845988	0.905105069275484	-3.27236684336633	0.00106651096646586	0.0124436545192183
Barthea02024	386.662988518609	-2.12223475654583	0.734507920964289	-2.88932861848472	0.00386065386608201	0.0335457805301552
Barthea02025	103.497224163866	-1.32374615719016	0.462183424196605	-2.86411430589743	0.00418177077180629	0.0357067726193646
Barthea02053	48.3060244312072	2.67803136718123	0.88182761643446	3.03691029547187	0.00239016574573538	0.0231649429015202
Barthea02063	90.579951247628	-1.36182567742949	0.329359603898534	-4.13476838479873	3.5531280007518e-05	0.000781088883951994
Barthea02064	105.255433748272	-1.53959852919295	0.363651157526847	-4.23372371385697	2.2985330605433e-05	0.000538389729340592
Barthea02066	6.88219037777055	-6.19882756987205	1.71223079399691	-3.62032244228125	0.000294236110252247	0.00443604852042614
Barthea02073	32.4853640852291	-3.0411073620957	0.885628448965127	-3.43384109402683	0.000595092951629787	0.00779407802612692
Barthea02081	19.699366823799	-3.30980979431337	1.15202257416564	-2.87304248070877	0.00406539447003011	0.0349419833145217
Barthea02085	122.343084850155	-2.71415069417288	0.763617482747225	-3.5543328374415	0.000378939317871902	0.00545241057064259
Barthea02087	690.554950965287	-2.08295028513468	0.386280990702618	-5.39231889549091	6.95541877334529e-08	3.35763077105157e-06
Barthea02091	232.895529271012	-1.14104749546965	0.334742035327388	-3.40873680341244	0.000652644138072079	0.00838308363025455
Barthea02099	191.028198247359	-1.06092928946484	0.347743478806806	-3.05089629029176	0.00228159368347909	0.0223865451143693
Barthea02111	1203.83299745641	1.65333629288996	0.436959926400013	3.78372521826274	0.000154498390460881	0.00261960027971963
Barthea02122	19.6567083973409	2.45905685248082	0.73430530151119	3.34882077988558	0.000811562736614967	0.00995482464266173
Barthea02151	14.8759873853689	-4.41692463637405	1.01130852216178	-4.36753427819674	1.25657079949817e-05	0.000323593009265286
Barthea02159	248.222117060302	1.15344280003962	0.293110983040851	3.93517427451318	8.31363473883333e-05	0.00156164797683665
Barthea02162	130.725422960544	-5.31317414913135	0.846835197666075	-6.27415365324299	3.51541218952791e-10	2.81825852218007e-08
Barthea02167	3.75954950386462	-5.32922345285745	1.91329907241615	-2.78535830058581	0.0053468603933823	0.0426534835527368
Barthea02169	237.302770071915	-1.39081972992344	0.330600324390242	-4.20695210293172	2.58837973794497e-05	0.000594900360134622
Barthea02179	478.169033853795	1.51472041994976	0.274404626472499	5.52002507910184	3.38951283530313e-08	1.76486167668071e-06
Barthea02186	32.6860008200138	-2.59796175421854	0.575408064426343	-4.51499016929593	6.33197030579304e-06	0.000179287498392129
Barthea02189	121.839883767495	-2.24270468533111	0.630936696453803	-3.55456371128243	0.000378606769907749	0.00544980639049612
Barthea02193	727.681496694517	0.736918382557887	0.262656758455518	2.80563267014767	0.00502179036228289	0.0407031975101384
Barthea02199	234.698783639836	1.80999001441412	0.502893447946376	3.59915211026397	0.000319256416199135	0.00472857606177641
Barthea02211	45.2418123724678	-7.94836655991373	1.2874721422454	-6.17362216944864	6.67429321394404e-10	5.08820410017753e-08
Barthea02218	585.45483660104	-1.96062264021665	0.354890211129827	-5.524589235569	3.30257350371624e-08	1.73524684548316e-06
Barthea02225	138.8561486992	3.91835272109858	0.797260622859834	4.91477016266419	8.88866747775973e-07	3.18674897461297e-05
Barthea02226	45.0557461317763	8.0063726471172	1.29435222128801	6.18562128255174	6.18583542420922e-10	4.76982214341934e-08
Barthea02227	20.5908354375651	7.84403174301324	1.37344976442636	5.71118940508856	1.12189299011883e-08	6.59826583198708e-07
Barthea02232	190.563259940782	6.10344763453806	0.784354854513106	7.78148767668023	7.16766137636709e-15	1.29869667225163e-12
Barthea02236	437.47568621975	-9.2686431356882	1.2291903376726	-7.54044581349204	4.68367490431644e-14	7.30671368760254e-12
