baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Barthea07405	1513.73703659517	1.18530844211938	0.328668724291127	3.60639256039909	0.000310483324968286	0.0056362864896881
Barthea07410	907.127988100234	1.14497913481599	0.383355070438194	2.98673272667875	0.00281976124694869	0.0318537916159102
Barthea07419	49.5802203739383	-2.53657223424592	0.850395419362201	-2.98281502521305	0.00285610551703996	0.0321610394670768
Barthea07449	200.476409653264	-2.89920137937836	0.9962793463638	-2.9100285878251	0.00361395698010047	0.0384144334318161
Barthea07460	213.765087807402	-1.83144436652151	0.398197647877286	-4.59933496916565	4.23841801447234e-06	0.000155107084719203
Barthea07468	19.7187232249573	4.31656122099599	1.11587176633833	3.86833088819923	0.000109582896275273	0.00241383056581965
Barthea07470	64.6472224785107	4.40958620288892	0.539474060337602	8.17386140888666	2.98672889825819e-16	8.83355637598878e-14
Barthea07475	68.8237977489437	1.78279671318045	0.4765103846671	3.74135962309814	0.000183027399574705	0.0036864240276745
Barthea07483	33.2668824995845	-2.59464278720446	0.624347079715491	-4.15576987784874	3.24194008987358e-05	0.000890125515989991
Barthea07485	804.862776442772	-0.896444479032651	0.298823133811124	-2.99991659815489	0.00270053540441868	0.0308793981637971
Barthea07487	303.72295599034	-3.69355670089438	0.703791642524411	-5.24808263941024	1.53690357794736e-07	8.5793486153077e-06
Barthea07506	5.0352266559936	5.81187370116887	1.78029726798134	3.26455239003927	0.00109637185175973	0.0154196347059923
Barthea07513	64.71268489898	1.39842300096817	0.462733245084372	3.02209321639121	0.00251033230764273	0.0292399945783121
Barthea07533	5.66556294857301	5.97442862984625	1.97498153694443	3.02505543372801	0.00248587560923874	0.0290286674987877
Barthea07566	132.917845981985	1.27541320501144	0.411716938392638	3.0977914340632	0.00194968589594118	0.0241679814184375
Barthea07575	147.855912749406	1.54026772423347	0.38249866182547	4.02685781143014	5.65271920276992e-05	0.00140448600531292
Barthea07578	15.2131352295333	7.40002898434081	1.49634808856127	4.94539274712204	7.59905000763328e-07	3.50658717277421e-05
Barthea07579	12.9480860740517	7.16820138249007	1.49867992897057	4.78301019712318	1.7268936149417e-06	7.08909452724647e-05
Barthea07595	217.13320036681	1.53511098177064	0.350084507634504	4.38497262316255	1.1600036637396e-05	0.000375349873919579
Barthea07600	15.9759386235964	2.68512342704583	0.79748541160691	3.36698751847433	0.000759941277736136	0.0115974743879013
Barthea07601	13.4110311159354	2.65800525489786	0.871347187189437	3.05045485195328	0.00228495030960824	0.0271845123284961
Barthea07602	197.190670165743	2.06285665182451	0.37522688594398	5.49762484805657	3.84940769515878e-08	2.54488619846608e-06
Barthea07603	202.67140469607	-2.1287907619772	0.646269345915016	-3.29396833600883	0.000987836256748785	0.0142157129158658
Barthea07629	323.244069673964	1.08812618400344	0.352658901520569	3.0854918997131	0.00203215759361821	0.0249441385687444
Barthea07642	5.71864787995977	5.994525137185	1.79158636127594	3.34593144196287	0.000820066692431886	0.0123290347710293
Barthea07646	96.5572418215088	2.8040841640054	0.504883300548185	5.55392535455385	2.79324799397728e-08	1.90388837325338e-06
Barthea07648	61.8796439253125	3.2896602191536	0.529981978559692	6.20711713272545	5.39653765963107e-10	5.29960955603575e-08
Barthea07649	273.851444414029	1.20583648491612	0.32081066182829	3.75871698915519	0.000170786886144666	0.00349267482589677
Barthea07660	11.2571287657849	2.93045731394077	0.950347444932486	3.08356415284407	0.00204537005684309	0.025034992890813
Barthea07665	23.3455981676408	-2.02024015154722	0.648216216310391	-3.11661464294476	0.00182940534329371	0.0230498692668359
Barthea07667	38.5135858468157	3.48609200620235	0.620126939125817	5.62157807741209	1.89220944282214e-08	1.34925047927186e-06
Barthea07668	222.288347362337	2.12479965719924	0.748268936579432	2.83962029335649	0.00451672617035717	0.0453151013818317
Barthea07669	55.176643602004	-1.75168992748643	0.618816455336314	-2.83070999870943	0.00464448109997097	0.0463394420262442
Barthea07684	42.1314877125321	2.87715463540878	0.584780890569359	4.92005583938885	8.65195253853157e-07	3.91388640103966e-05
Barthea07688	17.1227846606474	5.11319326107314	1.12257258011347	4.55488878995806	5.24132998914413e-06	0.00018693953751831
Barthea07705	474.312677067317	-1.06500623327693	0.370537763552772	-2.87421779379647	0.00405029554077686	0.0418817618022469
Barthea07723	13.6324945306721	7.24621438808374	1.43093795117937	5.06396128644954	4.10633072141312e-07	2.02021085832168e-05
Barthea07736	207.437265383129	1.539868674966	0.341741492874399	4.50594588914009	6.60779258568705e-06	0.000228818273822313
Barthea07752	6.56859163309752	5.19539653259962	1.55582160689302	3.33932663589552	0.000839817523059043	0.0125402336075321
Barthea07775	79.530313124563	-1.36212953477666	0.46409986199527	-2.93499232885043	0.0033355593409287	0.0361542892557799
Barthea07788	26.9252778541289	4.46327579863642	0.832117763846318	5.36375497862913	8.15094541163154e-08	4.90754838325316e-06
Barthea07807	87.1932075880544	-2.44758540907867	0.848103435564705	-2.88595153190125	0.00390232248042857	0.0407852778358493
Barthea07818	236.139095548593	1.47695541235287	0.516007560069901	2.86227475456521	0.00420612109647735	0.0430442279349134
Barthea07830	64.4703348051245	-1.96116641950531	0.461219968397367	-4.25212816851776	2.11748608599276e-05	0.000620822369849762
Barthea07831	229.157723722644	-1.7826811100229	0.486654172103835	-3.66313742326767	0.000249144785943032	0.00473881066155279
Barthea07840	425.038139106265	2.80168279908203	0.371985218831815	7.53170464106198	5.00821431439575e-14	1.01723067851633e-11
Barthea07855	495.808218030766	0.840896043546808	0.297673044781391	2.82489818372488	0.00472956422292251	0.0469567551186309
Barthea07861	271.910569250142	-1.17193258059093	0.328635420399053	-3.56605681508064	0.000362392839292932	0.00640200509227899
Barthea07863	29.5959654381958	4.6985047044775	1.18674357410326	3.95915748524515	7.52146292731489e-05	0.00177527802350646
Barthea07874	13.1954154289229	-4.19259973379426	1.02851586956043	-4.07635881747368	4.57464095148526e-05	0.00118952424741063
Barthea07897	476.218685765662	2.43870308852024	0.433456270686837	5.62618020188283	1.84243875715727e-08	1.32037171169041e-06
Barthea07899	468.798505383108	-1.28169767316182	0.4045608436017	-3.16812092280409	0.00153427690206686	0.0201339009657581
Barthea07911	1273.48867559166	0.983735092008023	0.319667236779032	3.07737227599594	0.00208834312187699	0.0253828294614104
Barthea07919	210.003238596575	-5.61568854029789	0.725167909268244	-7.74398379813111	9.63492918323958e-15	2.24556010802922e-12
Barthea07927	31.5451558720448	3.1090500437216	0.862156696863206	3.60613106066831	0.000310796209774479	0.00563791904926265
Barthea07928	1487.15912377012	1.25965355312599	0.399500689351858	3.15306978611132	0.00161563177994898	0.0209783253583875
Barthea07929	876.721204441567	-0.928462272599607	0.317589227117453	-2.92346903900565	0.00346154648337154	0.0372405261426326
Barthea07959	52.2972456086111	1.45537770607843	0.439873731731612	3.30862609219507	0.000937549562391751	0.0136686564191302
Barthea07969	166.805474437448	1.77667390025543	0.572240967987833	3.10476529931566	0.00190430064138252	0.0237450702509667
Barthea07971	19.3337777045483	4.27342103515154	1.04859830641162	4.07536518895926	4.59421916416212e-05	0.00119361221798927
Barthea07976	316.409094710845	3.35118850913022	0.779463261594474	4.29935402250391	1.71296658873903e-05	0.0005187621869789
Barthea07989	132.094854829004	1.02681634914985	0.35730318846379	2.87379565115163	0.0040557128251879	0.0419206368554829
Barthea08045	833.860957720323	-1.55684918594496	0.343683039070775	-4.52989821713128	5.90121086817321e-06	0.000207547802265549
Barthea08046	329.600073161973	-1.31626248104299	0.395701782496746	-3.32640018131285	0.000879755233555863	0.013009830683359
Barthea08055	34.3325336783709	2.03674519772707	0.671172295031452	3.03460856892435	0.00240848051117297	0.0283408333765875
Barthea08063	7.02196849290964	-4.33560338418322	1.3913565427703	-3.11609803160209	0.00183261338653978	0.023073045064538
Barthea08069	56.0748455449568	5.52898068233912	0.968381702665933	5.70950552568059	1.13304878787257e-08	8.50206861226339e-07
Barthea08076	426.281887827299	-1.16350872700359	0.375561036302554	-3.09805494856038	0.00194795307097208	0.0241524213200326
Barthea08085	153.056465994759	2.53496481351826	0.500318907586039	5.0666980101733	4.04775670139785e-07	1.99527578141517e-05
Barthea08086	110.798860702483	2.56431045483728	0.53470444805249	4.79575298873435	1.62064886915905e-06	6.69643109131692e-05
Barthea08096	66.8125370879805	-2.23409398135915	0.560523341020555	-3.98572872503667	6.72733372357761e-05	0.00162127863659614
Barthea08105	220.477365881891	-1.51072702206761	0.379671623009655	-3.97903591027446	6.91952899832241e-05	0.0016569847494799
Barthea08140	246.155048073797	-1.56826081285782	0.537234956366092	-2.91913397345862	0.0035100533472444	0.0376024037358368
Barthea08162	734.23328761343	-0.875397060518992	0.307660885910284	-2.84533101414218	0.00443652926935286	0.0447680502389308
Barthea08163	1006.97702093207	-2.31937080201609	0.509435423623325	-4.55282592152646	5.29300693463943e-06	0.000188119343443
Barthea08166	290.02262960986	-1.5052184789154	0.488855819161413	-3.07906425558658	0.00207651889809361	0.0252938206336908
Barthea08183	72.4283379876646	-2.12960507166408	0.608368202844598	-3.50052001683603	0.000464351364183539	0.00784649857787588
Barthea08194	145.265617412525	1.38213836763783	0.479995518223025	2.87948181840239	0.00398329264812871	0.0413850251557236
Barthea08196	99.9600313377461	-1.59978809781236	0.396950788711645	-4.03019251581457	5.57311891510686e-05	0.00139053028678604
Barthea08217	23.4962682591139	3.38529137690178	0.877717340274855	3.8569266226889	0.000114821611903491	0.00251498615072284
Barthea08221	249.697349533163	-2.2184079279157	0.654592919017467	-3.38898858124755	0.000701509317103486	0.0109132063095998
Barthea08222	404.797269422172	-3.68990642330903	0.601497042996623	-6.13453792711288	8.54070673474307e-10	8.05869856547818e-08
Barthea08226	94.4107125075478	-3.90385073110159	0.806303422078525	-4.84166459449976	1.28755961106538e-06	5.54198530464949e-05
Barthea08231	121.492889628444	2.05580184208475	0.474320055105217	4.33420813637896	1.4628572342345e-05	0.000455847225024091
Barthea08234	395.480703130337	1.01855797950705	0.276558557307808	3.68297401252857	0.000230528668475124	0.00445200437787779
Barthea08237	130.06759765459	-1.68627476138352	0.45940817918197	-3.67053709053707	0.000242041342760565	0.0046298188011027
Barthea08259	525.844434606169	1.9448148037418	0.509416615727998	3.81772942557538	0.000134685519722149	0.00285726516776329
Barthea08262	231.682263869565	1.42965783964271	0.446110487255139	3.20471694902134	0.00135195360652958	0.0181863817193194
Barthea08270	5.27818848823673	5.87769118754835	1.94728975411781	3.01839578579364	0.0025411678585596	0.0295108069911944
Barthea08275	123.336494827406	1.54443252709649	0.433098381635066	3.56600853890478	0.000362459566153998	0.00640200509227899
Barthea08282	439.261788893745	-2.32865691397877	0.599756371766888	-3.88267140392111	0.000103315140976898	0.00230284850370498
Barthea08300	26.6925168894409	8.21242395647119	1.43585337102687	5.7195422054816	1.06811441492571e-08	8.09893351347341e-07
Barthea08307	146.268350433196	-1.11564941690349	0.363181184783893	-3.0718810985964	0.00212714437755134	0.0257123152233889
Barthea08343	1543.41750900553	-1.15733554079461	0.306460218014538	-3.77646256435054	0.000159071454889267	0.0032823495842614
Barthea08356	128.647934730238	-1.42749959307768	0.320186683491253	-4.45833529837189	8.2598627288711e-06	0.000279239677481722
Barthea08361	6.02045625463992	6.06290399766822	1.64557359633737	3.68437121935033	0.000229267904212866	0.00443412017421251
Barthea08366	33.104799260323	4.00313429152196	0.798990664867053	5.0102391273721	5.43624440070887e-07	2.59131065566306e-05
Barthea08367	26.1269649679041	8.18314426852274	1.33327789081067	6.13761341497022	8.37704114763704e-10	7.93387370864688e-08
Barthea08369	888.597317390376	-1.13334888248138	0.309081055911025	-3.66683386382515	0.000245572229372832	0.00469203456763543
Barthea08403	232.004389721339	0.959762869643406	0.32241329152907	2.97680925340161	0.00291265163490369	0.0326696288390451
Barthea08411	18.6003725488994	7.69573144832581	1.47443945628952	5.21942858724927	1.79476000626724e-07	9.84490101051686e-06
Barthea08429	63.0142562729705	7.00018342709166	1.01630473493443	6.88787839559099	5.66305861108872e-12	8.09065506372351e-10
Barthea08431	325.498831728192	-0.802703801145967	0.264603505038384	-3.0336098572448	0.00241646711612907	0.0283753945665725
Barthea08440	918.4782001025	0.970090967437761	0.343138854043435	2.82710907262914	0.00469703262861147	0.0467087621624154
Barthea08469	2264.36273883283	-1.0723003644812	0.37551562179899	-2.85554129371265	0.00429635355262457	0.0437551512130462
Barthea08470	162.924806759624	-2.74258282559398	0.965215433320524	-2.84142040306896	0.00449130621344253	0.0451765735371631
Barthea08488	53.7633337043471	-3.68497681628028	0.7694252348728	-4.78925911091214	1.67398215019097e-06	6.88639637657081e-05
Barthea08491	118.702503205451	-2.35447567422747	0.378711444692077	-6.21707029778793	5.06522876147982e-10	5.01318873995777e-08
Barthea08515	1603.25161908354	3.86939037709228	0.437796946804694	8.83832197856431	9.71669109976038e-19	4.20018506299471e-16
Barthea08516	1430.36260097935	5.99454668997341	0.471603305357084	12.7109937989822	5.13773238210886e-37	2.59840815225156e-33
Barthea08519	15.7097085812602	7.44756483866559	1.511255960669	4.92806316897416	8.30487690463641e-07	3.78055040010789e-05
Barthea08521	787.273324941864	-2.62902654550952	0.495369317004283	-5.30720505946635	1.11318923086746e-07	6.46378247429644e-06
Barthea08545	17.7926869805603	2.37449570448596	0.743258719355834	3.19470951722421	0.00139971645387059	0.0186593057867472
Barthea08551	961.02806476357	2.21311840001543	0.359928115406176	6.14877889580241	7.80817346842513e-10	7.49332776405315e-08
Barthea08568	235.486085977505	1.87444517477206	0.378177757880396	4.95651882140801	7.17674181303375e-07	3.33300015788964e-05
Barthea08572	14.5074177766451	7.33409079963618	1.47345812932093	4.97746807574114	6.44214029445342e-07	3.03928400552222e-05
Barthea08574	898.080158989914	-1.15799704910144	0.399346500084068	-2.89973005612335	0.0037348415583137	0.0393904615801759
Barthea08591	16.9026067786784	2.97035001424226	1.0051905021294	2.95501201807006	0.00312656871360276	0.0344182131074539
Barthea08619	89.6716417854041	2.48346791559648	0.432218141926555	5.74586690074311	9.14512239839469e-09	7.05052691004286e-07
Barthea08639	75.1649024338114	2.91501059229057	0.425826784805817	6.84553132001751	7.61925466813231e-12	1.05863682648569e-09
Barthea08643	163.732706825263	2.19666273310097	0.539291610825816	4.0732373524914	4.6364131355912e-05	0.00120372995037231
Barthea08645	35.6055183584948	2.23620675855676	0.734092320311421	3.04622006889828	0.0023173815311413	0.027522446117151
Barthea08648	219.627013469064	3.33113161383397	1.08734023597109	3.06355959582328	0.00218720635521501	0.0262563402361735
Barthea08659	63.9900236030913	1.46601048042175	0.481901612910541	3.04213648833314	0.00234905353613456	0.0278162918730988
Barthea08675	184.894078981019	-1.41991233700536	0.39860496970159	-3.56220429983189	0.00036775401926372	0.0064715238428193
Barthea08676	8.66692733391664	-4.65473151175283	1.42145172141005	-3.27463215362352	0.00105799640127534	0.0149966838549608
Barthea08708	112.137473356878	2.80262754012729	0.387286763436464	7.23656939694783	4.6017624956966e-13	8.02231631777447e-11
Barthea08728	1496.80493286782	-0.859986461331545	0.26409568610905	-3.2563442213003	0.00112856839939497	0.0157803004698371
Barthea08729	188.249723535308	-1.61531651045604	0.320522100842947	-5.03964159166526	4.66404461965065e-07	2.26593714350462e-05
Barthea08730	52.0710367303496	-2.02133374857303	0.485832987825151	-4.16055269861687	3.17478347137305e-05	0.000874059194690758
Barthea08731	56.7029224777977	-2.58225406022544	0.622837899286576	-4.14594883063997	3.38409400838119e-05	0.000922147384018742
Barthea08733	21.4705275864356	-4.95132144031443	0.922241221439983	-5.36879216110451	7.92657020992309e-08	4.78384592323222e-06
Barthea08757	119.778445179668	1.91243020360697	0.40222593160682	4.75461687904396	1.98823092405056e-06	8.0315318677202e-05
Barthea08765	8.2831333056034	3.21549559954164	1.03539445148974	3.10557545958947	0.00189909158127439	0.0236917998823266
Barthea08783	930.149852478505	-0.878098196822778	0.296675450015571	-2.95979393231455	0.00307844880153147	0.0340758476991583
Barthea08784	39.5308238812277	-3.76077896922998	0.65210987393088	-5.76709404284929	8.06500534221025e-09	6.34350925633411e-07
Barthea08785	12.1569296000379	-7.02306475954706	1.46517977087358	-4.79331266999387	1.64049642359467e-06	6.76186688046458e-05
Barthea08793	34.4178514398813	-8.52510519845436	1.64956663024135	-5.16808781298337	2.36501192447849e-07	1.24000430175491e-05
Barthea08806	22.4862501720233	-7.91200343077991	1.46315324951938	-5.40750152684203	6.39099982731684e-08	3.97570499712852e-06
Barthea08809	71.9148996457837	-2.00968159505377	0.597560984553374	-3.36314057812163	0.000770611110442553	0.0117319858249946
Barthea08811	66.0566548923207	2.14561751665989	0.62001169105963	3.46060815884443	0.000538956678124033	0.00880986877702746
Barthea08819	27.8896907730204	-2.28848527851826	0.647512449867081	-3.53427224293221	0.000408899671322282	0.00705564683627581
Barthea08822	23.2721902356647	2.88750561038703	0.718701165771163	4.01767208390257	5.87759106631519e-05	0.0014507524069248
Barthea08824	1064.89328901453	-4.66693895900423	0.621558760241038	-7.50844370240138	5.98344078104679e-14	1.19609690712032e-11
Barthea08841	276.434116768817	-2.27963048529079	0.449002805743912	-5.0770963034716	3.83246648014539e-07	1.90587013012147e-05
Barthea08852	17.3439144159711	4.37365421315515	1.11907267934974	3.90828432671285	9.29538746650294e-05	0.00211477382419427
Barthea08853	35.1252013923761	-2.18134481853701	0.51579648249045	-4.22908044662246	2.34648435417886e-05	0.000674664276364958
Barthea08891	173.779303007232	-1.83444726201743	0.450135597427404	-4.07532146424674	4.59508252778073e-05	0.00119361221798927
Barthea08896	69.2216194598198	2.21056645359921	0.444778008645668	4.97004440559079	6.69375697007386e-07	3.15211134787231e-05
Barthea08899	153.539537757031	-1.46997603485061	0.375808276677409	-3.91150521709353	9.1722674576465e-05	0.00209429989467482
Barthea08900	6.84949292089828	5.25730962087322	1.5676714230862	3.35357878153025	0.000797737006614397	0.0120543725545867
Barthea08903	655.197357729643	-0.794987897519653	0.272718686296202	-2.91504740036849	0.00355634524065242	0.0379746372754398
Barthea08904	485.275383377259	-2.14883419085045	0.638121744661627	-3.36743608696473	0.000758706102994114	0.0115856162919467
Barthea08920	92.5809160773695	-2.73299276815957	0.593562237784447	-4.60439124018542	4.13674133794758e-06	0.000151715513536403
Barthea08958	3.62682558972746	5.33726572161891	1.87653701858119	2.84421019610597	0.00445216663380902	0.0448759932646386
Barthea08966	37.8400938981641	4.51985226761859	1.1171400960369	4.04591356415631	5.2119462931793e-05	0.00131731226275634
Barthea08976	24.8029057701507	4.40563981553252	0.857805926775525	5.13594005125755	2.80737146078939e-07	1.43998794756007e-05
Barthea08977	12.4204883734964	7.11083373237192	1.50292808435011	4.73132001884625	2.23064540651058e-06	8.89006236676695e-05
Barthea08991	351.784618340688	-1.04897281351263	0.369651878308131	-2.83773159306996	0.00454353719937936	0.0455203901215188
Barthea08999	18.2128510218179	-2.75495380175783	0.915068514587215	-3.0106530361834	0.00260686545144755	0.0300872250586398
Barthea09001	20.8479211818755	6.88463163038926	1.43931098494693	4.7832829057739	1.72455134026875e-06	7.08523022210334e-05
Barthea09026	11.3814455231967	2.72336153619488	0.905728922919625	3.00681745639314	0.00263998241279521	0.030379319801392
Barthea09041	190.841415547681	1.78115406211586	0.528777971174215	3.36843469133291	0.000755963044993367	0.0115577345988102
Barthea09046	10.4424085600414	-2.56311425428264	0.90846686456883	-2.82136240103719	0.00478201472561355	0.0473659214155709
Barthea09047	57.8390067042552	-2.22269584091546	0.613582515080625	-3.62248888500904	0.000291782002309844	0.00536418566587437
Barthea09049	22.8243731370403	3.36277961902067	0.934546793623758	3.59829988392695	0.000320304168027918	0.00578549403500428
Barthea09051	4130.96345623102	1.67293721797141	0.399638920327411	4.18612185369942	2.83761052274735e-05	0.000796847041576609
Barthea09053	12.5401345289587	-7.07000663464538	1.59482421917479	-4.43309460042162	9.28900834094145e-06	0.000308262202652962
Barthea09085	15.5710720524945	5.56694160343825	1.31417861176666	4.23606163849721	2.27474357713017e-05	0.000658153068726306
Barthea09091	45.4384076298348	-2.55937373495428	0.696785870282482	-3.67311371270588	0.000239612789307044	0.0045937895448081
Barthea09103	187.049095269919	-1.20813826987758	0.352773091313083	-3.42468940978655	0.000615502632141204	0.00978016581620504
Barthea09114	3528.37657422363	-1.3343977960644	0.324112703157286	-4.11707959319582	3.83703587912782e-05	0.00102243461320806
Barthea09117	246.993937589357	1.2546779959922	0.377474739533636	3.32387273792767	0.000887766978937031	0.0130976706416979
Barthea09142	974.249927595019	-1.07684934850677	0.260571219286457	-4.13264884531602	3.58606387632173e-05	0.000968313830992908
Barthea09164	21.8958827086241	-3.3133865690619	0.817057513708818	-4.05526724063971	5.00770166217259e-05	0.00127589174591627
Barthea09175	3.72836117672713	-5.31783687263276	1.8636122681532	-2.85351033769628	0.00432391210627794	0.0439597773710214
Barthea09188	32.4506817042719	3.04109932499696	0.648317270953104	4.69075784534658	2.72194966984218e-06	0.000105894311194052
Barthea09212	4.99785742553392	5.79187867148558	1.93886727985615	2.98724865371667	0.00281500662398787	0.0318071849884242
Barthea09219	928.837832896037	-1.95359144662325	0.568636826673214	-3.43556969050467	0.000591309357069946	0.00947274967811609
Barthea09222	399.000315927049	1.05371070662974	0.283291970027287	3.71952197066597	0.000199600185356684	0.00396029006450148
Barthea09230	387.589916846111	2.19295824198016	0.402488516353708	5.44849890835887	5.07967031108624e-08	3.26434975836324e-06
Barthea09231	649.179466305595	2.53873100052261	0.457248693914433	5.55218863238063	2.82114924933706e-08	1.91516272866069e-06
Barthea09248	5.77132575832082	6.00728368114062	1.68003822530002	3.57568273785428	0.000349315072958355	0.00622063725875662
Barthea09275	400.576606434311	1.98458545319216	0.453423748863693	4.37688907598169	1.203852004236e-05	0.00038755452014154
Barthea09298	3344.35713459793	1.13024595422475	0.324983220960239	3.47785941343425	0.000505434940805389	0.00838385442152592
Barthea09334	105.791902215268	-2.14723751696577	0.554389623341394	-3.87315603784939	0.000107434993823119	0.00237375483294201
Barthea09340	31.5099355629651	-1.88770622908108	0.671887722563311	-2.80955606969467	0.00496098768775127	0.0487451817355365
Barthea09341	14.8294253684806	-4.38510075533411	1.20172844544793	-3.64899472251372	0.000263268511780246	0.00494055843535657
Barthea09343	189.480649423941	1.56691849145001	0.444393349746734	3.5259719623235	0.000421931635480919	0.00722872373456893
Barthea09402	378.524896440191	-1.65679550145556	0.353029661276973	-4.69307733367964	2.69125695889839e-06	0.000104942421508316
Barthea09403	410.362162605837	-1.14059215355638	0.299180777990565	-3.81238447609209	0.00013763256298889	0.00290758850173898
Barthea09416	34.6682785154641	-4.4557943455012	0.71240538248046	-6.25457703588225	3.98594676346088e-10	4.00773871892712e-08
Barthea09417	241.492349031222	-1.33047892700805	0.394804494072413	-3.36996905299669	0.00075176625999998	0.0115144090246817
Barthea09420	111.54773201888	-1.42596778392862	0.488249809239894	-2.92057007896954	0.00349391607586494	0.0374851093629337
Barthea09434	133.363170166594	-1.47474101031275	0.431971343735599	-3.41397880137023	0.000640215568841225	0.0101026216518393
Barthea09479	33.1157046855965	-2.53695174281151	0.677559581541097	-3.74424893681122	0.000180934196390769	0.00365007857298091
Barthea09484	34.3832860208992	4.03568463899682	0.991439434142914	4.07053068499904	4.69061619251833e-05	0.00121468465917365
Barthea09486	25.014448672422	4.90457169868169	0.850542023811084	5.76640725722807	8.09792386500664e-09	6.3595108613775e-07
Barthea09487	12.5797825316462	6.15106160279732	1.4222282625254	4.32494682103637	1.52568662952838e-05	0.000472514398581738
Barthea09488	40.6416420061975	3.24937025488929	0.591342620318043	5.494902858755	3.90925540757575e-08	2.58107822765201e-06
Barthea09492	7.98600406421301	4.59472925852093	1.46474739327956	3.13687484927579	0.00170758999564269	0.0218913470290567
Barthea09541	95.2095258933721	-1.86997517471813	0.532437263442318	-3.5121042479791	0.00044457357637427	0.00757302412432762
Barthea09548	92.6098484160088	1.92909850525937	0.441732332463167	4.36712090895049	1.2589504296078e-05	0.000402981464281069
Barthea09553	22.0099027426674	5.46599553378657	1.25846786898291	4.34337313530631	1.40311518167055e-05	0.000441309392493708
Barthea09568	66.5996649657158	-1.81721546796848	0.411690902403204	-4.41402872242419	1.01464488293728e-05	0.000334086360381203
Barthea09603	15.2790722201288	-3.15558663122237	0.861867034174808	-3.66133812536835	0.000250901367065312	0.00476147716297491
Barthea09617	115.448279471768	-1.8028315943967	0.420500781830896	-4.28734421502624	1.80821984076887e-05	0.000545323121734869
Barthea09618	9.37734751632373	-6.65101048159492	1.69532407865798	-3.9231498952459	8.73987361967279e-05	0.00201100595229732
Barthea09637	16.5306941857062	3.56692186970391	1.02732447225127	3.47204993753084	0.000516500249411775	0.00852267540424161
Barthea09655	3.73212363758195	5.38013038904478	1.91588165351624	2.8081747007549	0.00498231902216152	0.0488713701601666
Barthea09656	41.6324240550274	8.85362652369388	1.47226161807197	6.01362313261165	1.81422008558618e-09	1.62684717781066e-07
Barthea09665	187.235684770455	-3.14781857177379	0.993392642404483	-3.16875567364237	0.00153093031608767	0.020100415559744
Barthea09679	65.0801844849607	-1.67697800793122	0.483327203127464	-3.46965367783979	0.000521129844884978	0.00857389131589387
Barthea09681	19.623465317456	2.54710350238458	0.828965880747224	3.07262766965589	0.00212183047693149	0.0256849153592173
Barthea09685	15.92555337889	-5.54378365945666	1.28872715090213	-4.30175127107077	1.69453467846109e-05	0.000514103727433532
Barthea09718	291.701985864121	1.80343030094155	0.474675372825709	3.79929190386655	0.000145110097545989	0.00304141864210045
Barthea09719	45.3382328780717	4.03495971349458	0.927242485453716	4.35156906288672	1.35166730823791e-05	0.000427029407757787
Barthea09728	18.1983654350597	-2.26725777988907	0.777526879548765	-2.91598636590528	0.00354565994720968	0.0379115754397737
Barthea09736	920.898027675982	-1.33337407301247	0.369218769730168	-3.611338811369	0.000304620390013123	0.0055477768184781
Barthea09747	900.601768919374	1.52917445841594	0.489479631732694	3.12408190102387	0.00178360802994054	0.0226193520848151
Barthea09759	1280.72009051029	-1.93233412432746	0.466961239014398	-4.13810390002815	3.50187794225892e-05	0.000949637946003994
Barthea09774	8.32052916347867	3.19696446995633	1.0337509797877	3.09258664075258	0.0019842030360016	0.024487815652948
Barthea09780	258.162650705938	-1.52195382549414	0.346088651911375	-4.3975837320545	1.09462661023894e-05	0.000356935788606281
Barthea09793	542.177740148497	6.1226963249174	0.626546801273181	9.77212925271618	1.48301977015135e-22	1.00004966500539e-19
Barthea09797	2724.19582212251	-0.778646251100575	0.26651721527209	-2.92156080914191	0.00348282279596773	0.037397826519335
Barthea09818	11.0527164017774	6.93847638568469	1.69142060045614	4.10215908675437	4.09312678153686e-05	0.00108438914078694
Barthea09831	527.456214805864	-1.34533372858759	0.331277084965111	-4.06105278525158	4.88519237520267e-05	0.00125098027532089
Barthea09832	31.0956217602359	3.67650582972606	1.06366628333479	3.45644671390688	0.000547347413589097	0.00890448039724086
Barthea09833	53.179537423157	4.42455292593315	0.77733073148088	5.69198250724503	1.25572721638869e-08	9.35322591588482e-07
Barthea09834	75.9969178330969	4.9272296295714	0.922187399317656	5.34298086616359	9.14304177625013e-08	5.44010985686883e-06
Barthea09844	168.179611795764	-1.16057923916812	0.393659519548905	-2.94818029676516	0.00319650577035674	0.034999627481228
Barthea09848	426.130142140106	1.37841184075088	0.485288327900868	2.84039768010339	0.00450573248254093	0.0452541221422984
Barthea09849	4944.96762960035	2.43244990291402	0.804816607620245	3.02236544311195	0.00250807559569642	0.0292368875353201
Barthea09871	45.9474813862124	1.86327293133922	0.533978079387651	3.4894183923729	0.000484072838152535	0.00811190899555774
Barthea09885	111.413029865046	2.92842520427733	0.794939382821953	3.68383460117641	0.000229751352211208	0.00444177165064291
Barthea09889	1673.55282311605	1.53219479328686	0.389536443731205	3.93337983632702	8.37597204523365e-05	0.00194586488832197
Barthea09913	105.111779930563	1.43873779250052	0.501450605062999	2.86915157340326	0.0041157451335318	0.0423507243394447
